row,col,x,y,z
74,92,30.915,60.265,105.98
74,93,30.925,60.265,105.698
74,94,30.935,60.265,105.768
74,95,30.945,60.265,106.175
74,96,30.955,60.265,106.838
74,97,30.965,60.265,107.621
74,98,30.975,60.265,108.366
74,99,30.985,60.265,108.921
74,100,30.995,60.265,109.174
75,1,30.005,60.255,107.974
75,2,30.015,60.255,108.587
75,3,30.025,60.255,108.919
75,4,30.035,60.255,108.903
75,5,30.045,60.255,108.543
75,6,30.055,60.255,107.911
75,7,30.065,60.255,107.136
75,8,30.075,60.255,106.376
75,9,30.085,60.255,105.784
75,10,30.095,60.255,105.482
75,11,30.105,60.255,105.529
75,12,30.115,60.255,105.918
75,13,30.125,60.255,106.568
75,14,30.135,60.255,107.349
75,15,30.145,60.255,108.1
75,16,30.155,60.255,108.671
75,17,30.165,60.255,108.945
75,18,30.175,60.255,108.866
75,19,30.185,60.255,108.45
75,20,30.195,60.255,107.783
75,21,30.205,60.255,106.999
75,22,30.215,60.255,106.257
75,23,30.225,60.255,105.71
75,24,30.235,60.255,105.466
75,25,30.245,60.255,105.577
75,26,30.255,60.255,106.02
75,27,30.265,60.255,106.704
75,28,30.275,60.255,107.491
75,29,30.285,60.255,108.221
75,30,30.295,60.255,108.746
75,31,30.305,60.255,108.959
75,32,30.315,60.255,108.817
75,33,30.325,60.255,108.349
75,34,30.335,60.255,107.65
75,35,30.345,60.255,106.862
75,36,30.355,60.255,106.145
75,37,30.365,60.255,105.645
75,38,30.375,60.255,105.462
75,39,30.385,60.255,105.636
75,40,30.395,60.255,106.129
75,41,30.405,60.255,106.843
75,42,30.415,60.255,107.631
75,43,30.425,60.255,108.335
75,44,30.435,60.255,108.811
75,45,30.445,60.255,108.963
75,46,30.455,60.255,108.759
75,47,30.465,60.255,108.241
75,48,30.475,60.255,107.515
75,49,30.485,60.255,106.728
75,50,30.495,60.255,106.04
75,51,30.505,60.255,105.59
75,52,30.515,60.255,105.47
75,53,30.525,60.255,105.704
75,54,30.535,60.255,106.246
75,55,30.545,60.255,106.984
75,56,30.555,60.255,107.769
75,57,30.565,60.255,108.442
75,58,30.575,60.255,108.866
75,59,30.585,60.255,108.955
75,60,30.595,60.255,108.69
75,61,30.605,60.255,108.127
75,62,30.615,60.255,107.378
75,63,30.625,60.255,106.597
75,64,30.635,60.255,105.942
75,65,30.645,60.255,105.545
75,66,30.655,60.255,105.488
75,67,30.665,60.255,105.783
75,68,30.675,60.255,106.368
75,69,30.685,60.255,107.126
75,70,30.695,60.255,107.903
75,71,30.705,60.255,108.541
75,72,30.715,60.255,108.91
75,73,30.725,60.255,108.935
75,74,30.735,60.255,108.612
75,75,30.745,60.255,108.006
75,76,30.755,60.255,107.24
75,77,30.765,60.255,106.47
75,78,30.775,60.255,105.852
75,79,30.785,60.255,105.512
75,80,30.795,60.255,105.518
75,81,30.805,60.255,105.87
75,82,30.815,60.255,106.497
75,83,30.825,60.255,107.27
75,84,30.835,60.255,108.033
75,85,30.845,60.255,108.631
75,86,30.855,60.255,108.943
75,87,30.865,60.255,108.905
75,88,30.875,60.255,108.525
75,89,30.885,60.255,107.881
75,90,30.895,60.255,107.102
75,91,30.905,60.255,106.348
75,92,30.915,60.255,105.771
75,93,30.925,60.255,105.489
75,94,30.935,60.255,105.559
75,95,30.945,60.255,105.967
75,96,30.955,60.255,106.629
75,97,30.965,60.255,107.413
75,98,30.975,60.255,108.157
75,99,30.985,60.255,108.712
75,100,30.995,60.255,108.965
76,1,30.005,60.245,107.873
76,2,30.015,60.245,108.485
76,3,30.025,60.245,108.817
76,4,30.035,60.245,108.802
76,5,30.045,60.245,108.441
76,6,30.055,60.245,107.81
76,7,30.065,60.245,107.035
76,8,30.075,60.245,106.275
76,9,30.085,60.245,105.683
76,10,30.095,60.245,105.38
76,11,30.105,60.245,105.428
76,12,30.115,60.245,105.817
76,13,30.125,60.245,106.467
76,14,30.135,60.245,107.247
76,15,30.145,60.245,107.999
76,16,30.155,60.245,108.57
76,17,30.165,60.245,108.843
76,18,30.175,60.245,108.764
76,19,30.185,60.245,108.349
76,20,30.195,60.245,107.681
76,21,30.205,60.245,106.897
76,22,30.215,60.245,106.156
76,23,30.225,60.245,105.608
76,24,30.235,60.245,105.365
76,25,30.245,60.245,105.476
76,26,30.255,60.245,105.918
76,27,30.265,60.245,106.602
76,28,30.275,60.245,107.39
76,29,30.285,60.245,108.12
76,30,30.295,60.245,108.645
76,31,30.305,60.245,108.858
76,32,30.315,60.245,108.716
76,33,30.325,60.245,108.248
76,34,30.335,60.245,107.549
76,35,30.345,60.245,106.761
76,36,30.355,60.245,106.044
76,37,30.365,60.245,105.543
76,38,30.375,60.245,105.361
76,39,30.385,60.245,105.534
76,40,30.395,60.245,106.028
76,41,30.405,60.245,106.741
76,42,30.415,60.245,107.53
76,43,30.425,60.245,108.234
76,44,30.435,60.245,108.71
76,45,30.445,60.245,108.861
76,46,30.455,60.245,108.658
76,47,30.465,60.245,108.14
76,48,30.475,60.245,107.414
76,49,30.485,60.245,106.627
76,50,30.495,60.245,105.938
76,51,30.505,60.245,105.488
76,52,30.515,60.245,105.368
76,53,30.525,60.245,105.603
76,54,30.535,60.245,106.144
76,55,30.545,60.245,106.882
76,56,30.555,60.245,107.668
76,57,30.565,60.245,108.341
76,58,30.575,60.245,108.764
76,59,30.585,60.245,108.853
76,60,30.595,60.245,108.589
76,61,30.605,60.245,108.025
76,62,30.615,60.245,107.277
76,63,30.625,60.245,106.496
76,64,30.635,60.245,105.84
76,65,30.645,60.245,105.444
76,66,30.655,60.245,105.387
76,67,30.665,60.245,105.681
76,68,30.675,60.245,106.267
76,69,30.685,60.245,107.025
76,70,30.695,60.245,107.802
76,71,30.705,60.245,108.439
76,72,30.715,60.245,108.809
76,73,30.725,60.245,108.834
76,74,30.735,60.245,108.511
76,75,30.745,60.245,107.905
76,76,30.755,60.245,107.139
76,77,30.765,60.245,106.369
76,78,30.775,60.245,105.751
76,79,30.785,60.245,105.41
76,80,30.795,60.245,105.417
76,81,30.805,60.245,105.769
76,82,30.815,60.245,106.395
76,83,30.825,60.245,107.168
76,84,30.835,60.245,107.932
76,85,30.845,60.245,108.53
76,86,30.855,60.245,108.842
76,87,30.865,60.245,108.804
76,88,30.875,60.245,108.424
76,89,30.885,60.245,107.779
76,90,30.895,60.245,107.001
76,91,30.905,60.245,106.247
76,92,30.915,60.245,105.67
76,93,30.925,60.245,105.388
76,94,30.935,60.245,105.458
76,95,30.945,60.245,105.865
76,96,30.955,60.245,106.528
76,97,30.965,60.245,107.311
76,98,30.975,60.245,108.056
76,99,30.985,60.245,108.611
76,100,30.995,60.245,108.864
77,1,30.005,60.235,107.892
77,2,30.015,60.235,108.505
77,3,30.025,60.235,108.837
77,4,30.035,60.235,108.821
77,5,30.045,60.235,108.461
77,6,30.055,60.235,107.829
77,7,30.065,60.235,107.055
77,8,30.075,60.235,106.294
77,9,30.085,60.235,105.703
77,10,30.095,60.235,105.4
77,11,30.105,60.235,105.448
77,12,30.115,60.235,105.836
77,13,30.125,60.235,106.487
77,14,30.135,60.235,107.267
77,15,30.145,60.235,108.019
77,16,30.155,60.235,108.589
77,17,30.165,60.235,108.863
77,18,30.175,60.235,108.784
77,19,30.185,60.235,108.368
77,20,30.195,60.235,107.701
77,21,30.205,60.235,106.917
77,22,30.215,60.235,106.176
77,23,30.225,60.235,105.628
77,24,30.235,60.235,105.385
77,25,30.245,60.235,105.495
77,26,30.255,60.235,105.938
77,27,30.265,60.235,106.622
77,28,30.275,60.235,107.409
77,29,30.285,60.235,108.139
77,30,30.295,60.235,108.664
77,31,30.305,60.235,108.877
77,32,30.315,60.235,108.736
77,33,30.325,60.235,108.268
77,34,30.335,60.235,107.569
77,35,30.345,60.235,106.78
77,36,30.355,60.235,106.063
77,37,30.365,60.235,105.563
77,38,30.375,60.235,105.381
77,39,30.385,60.235,105.554
77,40,30.395,60.235,106.047
77,41,30.405,60.235,106.761
77,42,30.415,60.235,107.55
77,43,30.425,60.235,108.253
77,44,30.435,60.235,108.729
77,45,30.445,60.235,108.881
77,46,30.455,60.235,108.677
77,47,30.465,60.235,108.16
77,48,30.475,60.235,107.434
77,49,30.485,60.235,106.646
77,50,30.495,60.235,105.958
77,51,30.505,60.235,105.508
77,52,30.515,60.235,105.388
77,53,30.525,60.235,105.623
77,54,30.535,60.235,106.164
77,55,30.545,60.235,106.902
77,56,30.555,60.235,107.687
77,57,30.565,60.235,108.36
77,58,30.575,60.235,108.784
77,59,30.585,60.235,108.873
77,60,30.595,60.235,108.609
77,61,30.605,60.235,108.045
77,62,30.615,60.235,107.297
77,63,30.625,60.235,106.515
77,64,30.635,60.235,105.86
77,65,30.645,60.235,105.463
77,66,30.655,60.235,105.407
77,67,30.665,60.235,105.701
77,68,30.675,60.235,106.287
77,69,30.685,60.235,107.045
77,70,30.695,60.235,107.822
77,71,30.705,60.235,108.459
77,72,30.715,60.235,108.828
77,73,30.725,60.235,108.854
77,74,30.735,60.235,108.531
77,75,30.745,60.235,107.925
77,76,30.755,60.235,107.159
77,77,30.765,60.235,106.388
77,78,30.775,60.235,105.77
77,79,30.785,60.235,105.43
77,80,30.795,60.235,105.436
77,81,30.805,60.235,105.789
77,82,30.815,60.235,106.415
77,83,30.825,60.235,107.188
77,84,30.835,60.235,107.951
77,85,30.845,60.235,108.549
77,86,30.855,60.235,108.861
77,87,30.865,60.235,108.823
77,88,30.875,60.235,108.444
77,89,30.885,60.235,107.799
77,90,30.895,60.235,107.02
77,91,30.905,60.235,106.266
77,92,30.915,60.235,105.689
77,93,30.925,60.235,105.407
77,94,30.935,60.235,105.477
77,95,30.945,60.235,105.885
77,96,30.955,60.235,106.548
77,97,30.965,60.235,107.331
77,98,30.975,60.235,108.076
77,99,30.985,60.235,108.631
77,100,30.995,60.235,108.883
78,1,30.005,60.225,108.03
78,2,30.015,60.225,108.643
78,3,30.025,60.225,108.975
78,4,30.035,60.225,108.959
78,5,30.045,60.225,108.599
78,6,30.055,60.225,107.967
78,7,30.065,60.225,107.193
78,8,30.075,60.225,106.432
78,9,30.085,60.225,105.841
78,10,30.095,60.225,105.538
78,11,30.105,60.225,105.586
78,12,30.115,60.225,105.974
78,13,30.125,60.225,106.625
78,14,30.135,60.225,107.405
78,15,30.145,60.225,108.157
78,16,30.155,60.225,108.727
78,17,30.165,60.225,109.001
78,18,30.175,60.225,108.922
78,19,30.185,60.225,108.506
78,20,30.195,60.225,107.839
78,21,30.205,60.225,107.055
78,22,30.215,60.225,106.314
78,23,30.225,60.225,105.766
78,24,30.235,60.225,105.523
78,25,30.245,60.225,105.634
78,26,30.255,60.225,106.076
78,27,30.265,60.225,106.76
78,28,30.275,60.225,107.547
78,29,30.285,60.225,108.277
78,30,30.295,60.225,108.802
78,31,30.305,60.225,109.016
78,32,30.315,60.225,108.874
78,33,30.325,60.225,108.406
78,34,30.335,60.225,107.707
78,35,30.345,60.225,106.919
78,36,30.355,60.225,106.201
78,37,30.365,60.225,105.701
78,38,30.375,60.225,105.519
78,39,30.385,60.225,105.692
78,40,30.395,60.225,106.185
78,41,30.405,60.225,106.899
78,42,30.415,60.225,107.688
78,43,30.425,60.225,108.392
78,44,30.435,60.225,108.867
78,45,30.445,60.225,109.019
78,46,30.455,60.225,108.815
78,47,30.465,60.225,108.298
78,48,30.475,60.225,107.572
78,49,30.485,60.225,106.784
78,50,30.495,60.225,106.096
78,51,30.505,60.225,105.646
78,52,30.515,60.225,105.526
78,53,30.525,60.225,105.761
78,54,30.535,60.225,106.302
78,55,30.545,60.225,107.04
78,56,30.555,60.225,107.825
78,57,30.565,60.225,108.498
78,58,30.575,60.225,108.922
78,59,30.585,60.225,109.011
78,60,30.595,60.225,108.747
78,61,30.605,60.225,108.183
78,62,30.615,60.225,107.435
78,63,30.625,60.225,106.653
78,64,30.635,60.225,105.998
78,65,30.645,60.225,105.602
78,66,30.655,60.225,105.545
78,67,30.665,60.225,105.839
78,68,30.675,60.225,106.425
78,69,30.685,60.225,107.183
78,70,30.695,60.225,107.96
78,71,30.705,60.225,108.597
78,72,30.715,60.225,108.966
78,73,30.725,60.225,108.992
78,74,30.735,60.225,108.669
78,75,30.745,60.225,108.063
78,76,30.755,60.225,107.297
78,77,30.765,60.225,106.526
78,78,30.775,60.225,105.908
78,79,30.785,60.225,105.568
78,80,30.795,60.225,105.575
78,81,30.805,60.225,105.927
78,82,30.815,60.225,106.553
78,83,30.825,60.225,107.326
78,84,30.835,60.225,108.089
78,85,30.845,60.225,108.688
78,86,30.855,60.225,108.999
78,87,30.865,60.225,108.962
78,88,30.875,60.225,108.582
78,89,30.885,60.225,107.937
78,90,30.895,60.225,107.158
78,91,30.905,60.225,106.404
78,92,30.915,60.225,105.828
78,93,30.925,60.225,105.545
78,94,30.935,60.225,105.615
78,95,30.945,60.225,106.023
78,96,30.955,60.225,106.686
78,97,30.965,60.225,107.469
78,98,30.975,60.225,108.214
78,99,30.985,60.225,108.769
78,100,30.995,60.225,109.021
79,1,30.005,60.215,108.268
79,2,30.015,60.215,108.881
79,3,30.025,60.215,109.213
79,4,30.035,60.215,109.197
79,5,30.045,60.215,108.837
79,6,30.055,60.215,108.205
79,7,30.065,60.215,107.431
79,8,30.075,60.215,106.67
79,9,30.085,60.215,106.079
79,10,30.095,60.215,105.776
79,11,30.105,60.215,105.824
79,12,30.115,60.215,106.212
79,13,30.125,60.215,106.863
79,14,30.135,60.215,107.643
79,15,30.145,60.215,108.395
79,16,30.155,60.215,108.965
79,17,30.165,60.215,109.239
79,18,30.175,60.215,109.16
79,19,30.185,60.215,108.744
79,20,30.195,60.215,108.077
79,21,30.205,60.215,107.293
79,22,30.215,60.215,106.552
79,23,30.225,60.215,106.004
79,24,30.235,60.215,105.761
79,25,30.245,60.215,105.871
79,26,30.255,60.215,106.314
79,27,30.265,60.215,106.998
79,28,30.275,60.215,107.785
79,29,30.285,60.215,108.515
79,30,30.295,60.215,109.04
79,31,30.305,60.215,109.253
79,32,30.315,60.215,109.112
79,33,30.325,60.215,108.644
79,34,30.335,60.215,107.945
79,35,30.345,60.215,107.156
79,36,30.355,60.215,106.439
79,37,30.365,60.215,105.939
79,38,30.375,60.215,105.757
79,39,30.385,60.215,105.93
79,40,30.395,60.215,106.423
79,41,30.405,60.215,107.137
79,42,30.415,60.215,107.926
79,43,30.425,60.215,108.629
79,44,30.435,60.215,109.105
79,45,30.445,60.215,109.257
79,46,30.455,60.215,109.053
79,47,30.465,60.215,108.536
79,48,30.475,60.215,107.81
79,49,30.485,60.215,107.022
79,50,30.495,60.215,106.334
79,51,30.505,60.215,105.884
79,52,30.515,60.215,105.764
79,53,30.525,60.215,105.998
79,54,30.535,60.215,106.54
79,55,30.545,60.215,107.278
79,56,30.555,60.215,108.063
79,57,30.565,60.215,108.736
79,58,30.575,60.215,109.16
79,59,30.585,60.215,109.249
79,60,30.595,60.215,108.985
79,61,30.605,60.215,108.421
79,62,30.615,60.215,107.673
79,63,30.625,60.215,106.891
79,64,30.635,60.215,106.236
79,65,30.645,60.215,105.839
79,66,30.655,60.215,105.783
79,67,30.665,60.215,106.077
79,68,30.675,60.215,106.662
79,69,30.685,60.215,107.421
79,70,30.695,60.215,108.197
79,71,30.705,60.215,108.835
79,72,30.715,60.215,109.204
79,73,30.725,60.215,109.23
79,74,30.735,60.215,108.907
79,75,30.745,60.215,108.3
79,76,30.755,60.215,107.534
79,77,30.765,60.215,106.764
79,78,30.775,60.215,106.146
79,79,30.785,60.215,105.806
79,80,30.795,60.215,105.812
79,81,30.805,60.215,106.164
79,82,30.815,60.215,106.791
79,83,30.825,60.215,107.564
79,84,30.835,60.215,108.327
79,85,30.845,60.215,108.925
79,86,30.855,60.215,109.237
79,87,30.865,60.215,109.199
79,88,30.875,60.215,108.819
79,89,30.885,60.215,108.175
79,90,30.895,60.215,107.396
79,91,30.905,60.215,106.642
79,92,30.915,60.215,106.065
79,93,30.925,60.215,105.783
79,94,30.935,60.215,105.853
79,95,30.945,60.215,106.261
79,96,30.955,60.215,106.924
79,97,30.965,60.215,107.707
79,98,30.975,60.215,108.452
79,99,30.985,60.215,109.007
79,100,30.995,60.215,109.259
80,1,30.005,60.205,108.574
80,2,30.015,60.205,109.186
80,3,30.025,60.205,109.518
80,4,30.035,60.205,109.502
80,5,30.045,60.205,109.142
80,6,30.055,60.205,108.511
80,7,30.065,60.205,107.736
80,8,30.075,60.205,106.975
80,9,30.085,60.205,106.384
80,10,30.095,60.205,106.081
80,11,30.105,60.205,106.129
80,12,30.115,60.205,106.517
80,13,30.125,60.205,107.168
80,14,30.135,60.205,107.948
80,15,30.145,60.205,108.7
80,16,30.155,60.205,109.27
80,17,30.165,60.205,109.544
80,18,30.175,60.205,109.465
80,19,30.185,60.205,109.05
80,20,30.195,60.205,108.382
80,21,30.205,60.205,107.598
80,22,30.215,60.205,106.857
80,23,30.225,60.205,106.309
80,24,30.235,60.205,106.066
80,25,30.245,60.205,106.177
80,26,30.255,60.205,106.619
80,27,30.265,60.205,107.303
80,28,30.275,60.205,108.09
80,29,30.285,60.205,108.821
80,30,30.295,60.205,109.345
80,31,30.305,60.205,109.559
80,32,30.315,60.205,109.417
80,33,30.325,60.205,108.949
80,34,30.335,60.205,108.25
80,35,30.345,60.205,107.462
80,36,30.355,60.205,106.745
80,37,30.365,60.205,106.244
80,38,30.375,60.205,106.062
80,39,30.385,60.205,106.235
80,40,30.395,60.205,106.729
80,41,30.405,60.205,107.442
80,42,30.415,60.205,108.231
80,43,30.425,60.205,108.935
80,44,30.435,60.205,109.411
80,45,30.445,60.205,109.562
80,46,30.455,60.205,109.358
80,47,30.465,60.205,108.841
80,48,30.475,60.205,108.115
80,49,30.485,60.205,107.328
80,50,30.495,60.205,106.639
80,51,30.505,60.205,106.189
80,52,30.515,60.205,106.069
80,53,30.525,60.205,106.304
80,54,30.535,60.205,106.845
80,55,30.545,60.205,107.583
80,56,30.555,60.205,108.369
80,57,30.565,60.205,109.041
80,58,30.575,60.205,109.465
80,59,30.585,60.205,109.554
80,60,30.595,60.205,109.29
80,61,30.605,60.205,108.726
80,62,30.615,60.205,107.978
80,63,30.625,60.205,107.197
80,64,30.635,60.205,106.541
80,65,30.645,60.205,106.145
80,66,30.655,60.205,106.088
80,67,30.665,60.205,106.382
80,68,30.675,60.205,106.968
80,69,30.685,60.205,107.726
80,70,30.695,60.205,108.503
80,71,30.705,60.205,109.14
80,72,30.715,60.205,109.509
80,73,30.725,60.205,109.535
80,74,30.735,60.205,109.212
80,75,30.745,60.205,108.606
80,76,30.755,60.205,107.84
80,77,30.765,60.205,107.07
80,78,30.775,60.205,106.451
80,79,30.785,60.205,106.111
80,80,30.795,60.205,106.118
80,81,30.805,60.205,106.47
80,82,30.815,60.205,107.096
80,83,30.825,60.205,107.869
80,84,30.835,60.205,108.632
80,85,30.845,60.205,109.231
80,86,30.855,60.205,109.543
80,87,30.865,60.205,109.505
80,88,30.875,60.205,109.125
80,89,30.885,60.205,108.48
80,90,30.895,60.205,107.702
80,91,30.905,60.205,106.947
80,92,30.915,60.205,106.371
80,93,30.925,60.205,106.089
80,94,30.935,60.205,106.158
80,95,30.945,60.205,106.566
80,96,30.955,60.205,107.229
80,97,30.965,60.205,108.012
80,98,30.975,60.205,108.757
80,99,30.985,60.205,109.312
80,100,30.995,60.205,109.565
81,1,30.005,60.195,108.905
81,2,30.015,60.195,109.517
81,3,30.025,60.195,109.85
81,4,30.035,60.195,109.834
81,5,30.045,60.195,109.474
81,6,30.055,60.195,108.842
81,7,30.065,60.195,108.067
81,8,30.075,60.195,107.307
81,9,30.085,60.195,106.715
81,10,30.095,60.195,106.413
81,11,30.105,60.195,106.46
81,12,30.115,60.195,106.849
81,13,30.125,60.195,107.499
81,14,30.135,60.195,108.28
81,15,30.145,60.195,109.031
81,16,30.155,60.195,109.602
81,17,30.165,60.195,109.875
81,18,30.175,60.195,109.796
81,19,30.185,60.195,109.381
81,20,30.195,60.195,108.713
81,21,30.205,60.195,107.93
81,22,30.215,60.195,107.188
81,23,30.225,60.195,106.64
81,24,30.235,60.195,106.397
81,25,30.245,60.195,106.508
81,26,30.255,60.195,106.951
81,27,30.265,60.195,107.635
81,28,30.275,60.195,108.422
81,29,30.285,60.195,109.152
81,30,30.295,60.195,109.677
81,31,30.305,60.195,109.89
81,32,30.315,60.195,109.748
81,33,30.325,60.195,109.28
81,34,30.335,60.195,108.581
81,35,30.345,60.195,107.793
81,36,30.355,60.195,107.076
81,37,30.365,60.195,106.575
81,38,30.375,60.195,106.393
81,39,30.385,60.195,106.567
81,40,30.395,60.195,107.06
81,41,30.405,60.195,107.774
81,42,30.415,60.195,108.562
81,43,30.425,60.195,109.266
81,44,30.435,60.195,109.742
81,45,30.445,60.195,109.893
81,46,30.455,60.195,109.69
81,47,30.465,60.195,109.172
81,48,30.475,60.195,108.446
81,49,30.485,60.195,107.659
81,50,30.495,60.195,106.97
81,51,30.505,60.195,106.52
81,52,30.515,60.195,106.401
81,53,30.525,60.195,106.635
81,54,30.535,60.195,107.176
81,55,30.545,60.195,107.915
81,56,30.555,60.195,108.7
81,57,30.565,60.195,109.373
81,58,30.575,60.195,109.797
81,59,30.585,60.195,109.886
81,60,30.595,60.195,109.621
81,61,30.605,60.195,109.058
81,62,30.615,60.195,108.309
81,63,30.625,60.195,107.528
81,64,30.635,60.195,106.873
81,65,30.645,60.195,106.476
81,66,30.655,60.195,106.419
81,67,30.665,60.195,106.713
81,68,30.675,60.195,107.299
81,69,30.685,60.195,108.057
81,70,30.695,60.195,108.834
81,71,30.705,60.195,109.472
81,72,30.715,60.195,109.841
81,73,30.725,60.195,109.866
81,74,30.735,60.195,109.543
81,75,30.745,60.195,108.937
81,76,30.755,60.195,108.171
81,77,30.765,60.195,107.401
81,78,30.775,60.195,106.783
81,79,30.785,60.195,106.443
81,80,30.795,60.195,106.449
81,81,30.805,60.195,106.801
81,82,30.815,60.195,107.427
81,83,30.825,60.195,108.201
81,84,30.835,60.195,108.964
81,85,30.845,60.195,109.562
81,86,30.855,60.195,109.874
81,87,30.865,60.195,109.836
81,88,30.875,60.195,109.456
81,89,30.885,60.195,108.812
81,90,30.895,60.195,108.033
81,91,30.905,60.195,107.279
81,92,30.915,60.195,106.702
81,93,30.925,60.195,106.42
81,94,30.935,60.195,106.49
81,95,30.945,60.195,106.898
81,96,30.955,60.195,107.56
81,97,30.965,60.195,108.344
81,98,30.975,60.195,109.088
81,99,30.985,60.195,109.643
81,100,30.995,60.195,109.896
82,1,30.005,60.185,109.217
82,2,30.015,60.185,109.83
82,3,30.025,60.185,110.162
82,4,30.035,60.185,110.146
82,5,30.045,60.185,109.786
82,6,30.055,60.185,109.155
82,7,30.065,60.185,108.38
82,8,30.075,60.185,107.619
82,9,30.085,60.185,107.028
82,10,30.095,60.185,106.725
82,11,30.105,60.185,106.773
82,12,30.115,60.185,107.161
82,13,30.125,60.185,107.812
82,14,30.135,60.185,108.592
82,15,30.145,60.185,109.344
82,16,30.155,60.185,109.914
82,17,30.165,60.185,110.188
82,18,30.175,60.185,110.109
82,19,30.185,60.185,109.694
82,20,30.195,60.185,109.026
82,21,30.205,60.185,108.242
82,22,30.215,60.185,107.501
82,23,30.225,60.185,106.953
82,24,30.235,60.185,106.71
82,25,30.245,60.185,106.821
82,26,30.255,60.185,107.263
82,27,30.265,60.185,107.947
82,28,30.275,60.185,108.734
82,29,30.285,60.185,109.465
82,30,30.295,60.185,109.989
82,31,30.305,60.185,110.203
82,32,30.315,60.185,110.061
82,33,30.325,60.185,109.593
82,34,30.335,60.185,108.894
82,35,30.345,60.185,108.106
82,36,30.355,60.185,107.388
82,37,30.365,60.185,106.888
82,38,30.375,60.185,106.706
82,39,30.385,60.185,106.879
82,40,30.395,60.185,107.373
82,41,30.405,60.185,108.086
82,42,30.415,60.185,108.875
82,43,30.425,60.185,109.579
82,44,30.435,60.185,110.055
82,45,30.445,60.185,110.206
82,46,30.455,60.185,110.002
82,47,30.465,60.185,109.485
82,48,30.475,60.185,108.759
82,49,30.485,60.185,107.972
82,50,30.495,60.185,107.283
82,51,30.505,60.185,106.833
82,52,30.515,60.185,106.713
82,53,30.525,60.185,106.948
82,54,30.535,60.185,107.489
82,55,30.545,60.185,108.227
82,56,30.555,60.185,109.013
82,57,30.565,60.185,109.685
82,58,30.575,60.185,110.109
82,59,30.585,60.185,110.198
82,60,30.595,60.185,109.934
82,61,30.605,60.185,109.37
82,62,30.615,60.185,108.622
82,63,30.625,60.185,107.841
82,64,30.635,60.185,107.185
82,65,30.645,60.185,106.789
82,66,30.655,60.185,106.732
82,67,30.665,60.185,107.026
82,68,30.675,60.185,107.612
82,69,30.685,60.185,108.37
82,70,30.695,60.185,109.147
82,71,30.705,60.185,109.784
82,72,30.715,60.185,110.153
82,73,30.725,60.185,110.179
82,74,30.735,60.185,109.856
82,75,30.745,60.185,109.25
82,76,30.755,60.185,108.484
82,77,30.765,60.185,107.714
82,78,30.775,60.185,107.095
82,79,30.785,60.185,106.755
82,80,30.795,60.185,106.762
82,81,30.805,60.185,107.114
82,82,30.815,60.185,107.74
82,83,30.825,60.185,108.513
82,84,30.835,60.185,109.276
82,85,30.845,60.185,109.875
82,86,30.855,60.185,110.186
82,87,30.865,60.185,110.149
82,88,30.875,60.185,109.769
82,89,30.885,60.185,109.124
82,90,30.895,60.185,108.346
82,91,30.905,60.185,107.591
82,92,30.915,60.185,107.015
82,93,30.925,60.185,106.733
82,94,30.935,60.185,106.802
82,95,30.945,60.185,107.21
82,96,30.955,60.185,107.873
82,97,30.965,60.185,108.656
82,98,30.975,60.185,109.401
82,99,30.985,60.185,109.956
82,100,30.995,60.185,110.208
83,1,30.005,60.175,109.469
83,2,30.015,60.175,110.081
83,3,30.025,60.175,110.413
83,4,30.035,60.175,110.398
83,5,30.045,60.175,110.038
83,6,30.055,60.175,109.406
83,7,30.065,60.175,108.631
83,8,30.075,60.175,107.871
83,9,30.085,60.175,107.279
83,10,30.095,60.175,106.976
83,11,30.105,60.175,107.024
83,12,30.115,60.175,107.413
83,13,30.125,60.175,108.063
83,14,30.135,60.175,108.843
83,15,30.145,60.175,109.595
83,16,30.155,60.175,110.166
83,17,30.165,60.175,110.439
83,18,30.175,60.175,110.36
83,19,30.185,60.175,109.945
83,20,30.195,60.175,109.277
83,21,30.205,60.175,108.493
83,22,30.215,60.175,107.752
83,23,30.225,60.175,107.204
83,24,30.235,60.175,106.961
83,25,30.245,60.175,107.072
83,26,30.255,60.175,107.514
83,27,30.265,60.175,108.199
83,28,30.275,60.175,108.986
83,29,30.285,60.175,109.716
83,30,30.295,60.175,110.241
83,31,30.305,60.175,110.454
83,32,30.315,60.175,110.312
83,33,30.325,60.175,109.844
83,34,30.335,60.175,109.145
83,35,30.345,60.175,108.357
83,36,30.355,60.175,107.64
83,37,30.365,60.175,107.139
83,38,30.375,60.175,106.957
83,39,30.385,60.175,107.13
83,40,30.395,60.175,107.624
83,41,30.405,60.175,108.337
83,42,30.415,60.175,109.126
83,43,30.425,60.175,109.83
83,44,30.435,60.175,110.306
83,45,30.445,60.175,110.457
83,46,30.455,60.175,110.254
83,47,30.465,60.175,109.736
83,48,30.475,60.175,109.01
83,49,30.485,60.175,108.223
83,50,30.495,60.175,107.534
83,51,30.505,60.175,107.084
83,52,30.515,60.175,106.965
83,53,30.525,60.175,107.199
83,54,30.535,60.175,107.74
83,55,30.545,60.175,108.479
83,56,30.555,60.175,109.264
83,57,30.565,60.175,109.937
83,58,30.575,60.175,110.361
83,59,30.585,60.175,110.449
83,60,30.595,60.175,110.185
83,61,30.605,60.175,109.622
83,62,30.615,60.175,108.873
83,63,30.625,60.175,108.092
83,64,30.635,60.175,107.436
83,65,30.645,60.175,107.04
